RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
30280,Atherton,CA,San Francisco,San Mateo,5044,1181800,1186900,1192300,1197900,1203500,1209500,1216200,1223400,1233000,1244800,1256100,1266000,1276600,1287800,1299700,1312000,1324500,1337400,1350900,1364800,1381300,1399800,1417800,1434200,1451700,1470200,1489800,1510500,1532300,1555300,1580300,1607100,1638200,1672800,1708400,1744600,1784300,1826700,1872200,1920700,1971700,2024700,2080100,2137500,2199300,2264500,2328900,2391400,2454500,2516900,2578600,2639100,2697300,2752700,2805900,2856500,2905800,2953400,2997200,3037300,3075200,3110300,3143800,3175500,3205000,3233100,3260400,3286400,3311700,3337500,3363300,3388500,3413000,3436900,3461400,3486100,3509700,3532900,3556300,3580300,3593500,3589600,3577100,3567500,3557400,3547200,3539700,3538300,3543100,3552300,3561900,3571200,3585600,3608000,3636400,3668600,3701900,3732400,3759400,3780400,3793900,3803900,3814500,3826200,3840300,3854200,3862700,3866400,3868800,3869200,3865700,3856500,3841900,3825100,3807000,3787800,3770500,3758500,3750000,3741100,3729800,3717000,3705900,3698500,3694000,3693400,3696700,3702400,3711500,3724700,3737100,3743700,3742900,3735000,3721500,3704500,3686200,3666800,3642600,3608400,3565000,3522000,3485400,3455100,3430200,3411400,3397000,3376800,3346800,3315300,3288600,3262300,3235200,3209600,3181000,3144100,3100200,3054600,3017800,2998900,2994600,2997900,3008100,3022400,3041200,3058100,3064300,3051700,3030300,3026400,3030900,3036300,3043600,3035600,3011000,3001400,3006700,3001000,2982600,2982000,3007100,3017400,3011500,3018500,3029300,3033100,3043100,3067700,3085900,3090600,3102500,3138900,3185000,3249300,3329200,3392000,3448200,3532800,3615100,3662100,3702500,3759800,3841300,3921900,3994500,4059200,4114800,4145100,4171700,4198300,4236000,4274200,4316200,4359100,4399400,4436200,4476700,4502200,4520700,4559400,4602000,4653700,4710500,4757800,4796100,4866200,4970600,5070000,5153100,5238400,5330200,5408900,5480700,5527900,5552500,5544800,5492300,5475400,5507300,5532600,5536300,5567700,5603500,5639500,5667200,5685500,5692900,5717800,5758000,5795200,5825700,5875800,5947400,6034300,6100200,6151500,6207900,6264500,6338200,6451600,6602000,6725200,6777300,6798200,6816600
47510,Saint Helena,CA,Napa,Napa,5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856100,874500,893300,910400,923800,930000,932900,939300,955500,973700,979200,973400,967900,969800,971200,970100,965600,963000,968200,986800,1010400,1011300,1000500,1000000,1007000,1008600,1012100,1019100,1022300,1035900,1060600,1079200,1076300,1070800,1072400,1083200,1097600,1108400,1121700,1151200,1190500,1198500,1180700,1167100,1171900,1183000,1198600,1214300,1229800,1242600,1251600,1257100,1262400,1261100,1254800,1260100,1283700,1299400,1293500,1284700,1290800,1318500,1360700,1388100
3929,Calistoga,CA,Napa,Napa,5054,208300,209400,210500,211500,212500,213500,214500,215600,217200,218900,220400,221300,222300,223300,224200,225100,226000,226900,227800,228800,230300,232100,233600,234700,235900,237200,238600,240200,241900,243800,245900,248400,251600,255200,258600,261900,265500,269200,273300,277700,282300,287100,292200,297700,304000,310800,317300,323500,329900,336300,342900,349600,356300,363000,369800,377000,384800,392600,400000,407100,414100,421100,428100,435100,442000,448900,455900,463100,470800,478400,485400,491900,498000,503700,509200,514600,519800,524900,530400,534100,535800,537400,540100,542400,544500,546000,546900,548100,550600,554300,558900,564200,570000,576400,584100,593400,603900,615300,627900,641400,654800,667900,680200,691300,701400,709900,716800,724300,732900,741600,748800,753000,753500,751500,747600,742800,737900,733000,728000,724300,721900,719900,717800,716200,716000,718100,721900,726000,730300,733400,732900,728600,721100,711700,702600,693900,684600,673900,659900,643800,630500,623300,620700,620800,620400,616200,607800,598400,591300,587000,581900,574600,567800,563500,560000,556500,551100,543900,535800,527400,519900,514900,509600,503100,499100,499300,503500,500400,489200,480700,478300,476300,474400,470700,469200,471800,472600,467500,457900,449100,440600,436500,436900,437900,434500,430200,427500,430000,430800,426800,423700,427700,436700,446600,461400,480600,494800,502200,512700,525700,537700,543600,545900,548000,564200,579800,575800,565000,569900,582400,595200,606000,613800,618600,618900,623000,630500,639500,647900,657500,660300,662800,664500,661000,660400,668800,672100,672400,672300,670100,670500,678400,683600,681900,679900,681300,683400,690400,707300,713900,713100,716600,726300,730500,738200,748300,746200,732600,726100,735400,749200,757900,756000,755200,756500,756400,759000,766600,778400,791100,798200,796300,802400,821800,837000
31233,Discovery Bay,CA,San Francisco,Contra Costa,5167,301900,302000,302400,303000,303800,304900,306400,308400,310800,313300,315700,317900,320000,321800,323000,323600,323400,322500,321000,319100,316600,313700,310500,307000,303400,300200,297400,295200,293600,292900,293200,294600,296800,299700,303100,306900,311300,316100,321000,326000,331100,336200,341600,347400,353600,359900,366200,372700,379500,386600,394000,401600,409300,417400,426000,435200,444800,454000,462500,470500,478100,484800,490700,495800,500100,504000,507600,511000,514000,515900,516400,515500,513700,511200,507800,503800,499600,495600,492300,488800,485700,484600,485900,487500,489000,490200,491100,491600,491400,490900,490700,491500,493900,497800,503500,511500,521800,534500,550000,568300,587900,607300,624400,638700,650700,660700,668100,673900,678200,681300,683600,684900,685400,685900,686500,686200,684700,682800,682300,685400,691800,699800,707300,711800,712300,710000,706900,703900,701700,700400,699400,698500,696300,691900,684800,674800,663200,653100,646100,639900,630900,618000,601700,582200,559000,534000,509600,489500,474200,461500,449800,438800,427200,415800,405300,395900,386600,376600,366900,358900,351800,345700,341900,339900,341000,341600,341200,338700,337300,336800,338300,341600,348300,353900,355200,353800,350600,348600,346300,341900,335500,331300,328300,325500,322500,319800,317000,315500,318100,323700,329500,336400,346200,356600,364100,368600,371500,375200,379700,383600,385600,387600,391100,396800,403100,412000,424600,439500,451700,459200,462100,464100,466400,467700,469200,471300,473600,475900,476900,475300,474500,476900,482300,487800,490700,492700,496700,501200,503800,504900,505100,504200,503000,502700,504700,507900,510100,509800,510300,512700,516300,519700,524000,528900,533800,538100,542800,547700,552100,556200,559900,563700,568700,574300,579200,582300,582400,582500,584300,585600,587600,590800,595900,604800,612800
52752,Kentfield,CA,San Francisco,Marin,5340,527300,525700,524300,523300,522700,522400,522600,523000,523800,525300,527400,529500,531900,535000,538700,543000,547900,553200,559100,565200,571700,578600,585800,592800,600300,608000,616300,625100,634400,644000,654000,664100,674500,685200,696100,706900,718200,729900,742300,755500,769400,783800,798800,813800,828900,844400,859800,874700,889400,903800,918100,932400,946500,959800,972600,983900,993500,1001800,1009100,1014700,1018800,1021600,1023900,1026100,1028300,1030400,1032600,1034000,1034500,1035000,1036100,1037000,1037500,1038200,1040000,1043200,1047500,1052800,1057800,1067700,1083900,1098700,1105300,1105600,1099200,1087200,1071600,1055700,1043200,1037100,1037400,1042300,1050800,1063600,1084200,1115400,1158800,1210700,1265500,1316600,1358900,1389300,1409200,1420100,1424500,1426000,1425000,1420100,1411600,1402500,1396700,1395900,1399300,1406700,1417700,1430100,1441900,1453300,1466100,1480300,1493100,1502000,1508400,1515100,1522200,1528800,1533300,1533700,1528000,1517900,1505600,1492600,1478500,1466100,1457300,1451000,1443500,1434900,1426600,1419000,1412400,1409500,1412700,1420000,1424600,1426400,1430000,1432200,1428000,1422100,1418500,1414500,1407700,1400100,1393000,1385200,1372800,1358200,1341800,1324200,1306700,1294000,1286600,1284500,1284700,1286500,1289100,1291400,1302100,1314700,1313600,1310500,1323900,1339300,1331900,1310500,1294700,1287500,1277000,1257700,1249000,1259200,1273800,1274000,1264000,1251100,1254100,1272500,1296700,1317100,1328700,1329500,1324600,1316600,1316000,1324100,1337300,1351200,1364800,1374400,1388800,1401600,1416900,1440400,1457100,1465400,1476900,1488900,1492900,1499600,1505600,1518000,1528900,1529600,1529800,1545000,1566200,1583600,1600700,1618400,1638400,1671100,1712500,1738300,1745900,1756100,1777000,1803700,1823900,1828000,1830000,1850100,1867300,1856600,1837700,1843100,1858500,1866600,1856700,1846000,1837800,1849100,1876700,1905400,1914000,1912800,1912000,1910100,1911700,1925900,1944500,1935300,1915300,1900200,1891500,1888700,1909400,1939800,1971400,1979300,1956600,1935100,1944900,1988900,2036300
25512,Larkspur,CA,San Francisco,Marin,5577,401100,401900,402900,404000,405200,406500,407900,409600,411900,414500,417000,419200,421800,424700,427900,431400,435200,439200,443500,448000,453300,458800,464100,469100,474500,480100,486100,492300,498700,505300,512200,519500,527500,535900,543900,551900,560400,569400,578800,588700,599000,609500,620300,631400,643100,654900,666100,676500,686800,696900,706700,716300,725300,733700,741700,749200,756500,763100,768600,773200,777400,781200,784900,788500,791700,794700,797500,800400,803200,805800,807800,809500,811100,813000,815400,818200,821000,823800,826900,830100,833600,838300,843300,847100,849100,849800,850100,850700,852100,855000,859900,867100,876600,887400,898400,909700,921300,933000,944500,955200,965000,974300,983500,992700,1002700,1013700,1026600,1042600,1061600,1081400,1101300,1121400,1141200,1159600,1175300,1187100,1194900,1199800,1203000,1204800,1203000,1196000,1186400,1178800,1175800,1177400,1181400,1185200,1187500,1187500,1186000,1184800,1185900,1188300,1191900,1196900,1201600,1203200,1200400,1192600,1182100,1171200,1161700,1153300,1144800,1135600,1127800,1121200,1114500,1108500,1104200,1100200,1095600,1089700,1082600,1073400,1061700,1048500,1030900,1007600,983300,963600,949400,942400,938000,937200,941000,944900,950300,962700,980700,992500,995100,987300,971000,956300,949300,945100,940200,938000,935200,927900,913900,899700,890700,884000,880600,880800,882900,881800,875600,873600,882100,901800,928000,961100,991900,1026400,1063400,1090300,1108500,1133100,1160500,1175800,1180600,1181300,1187600,1200500,1217900,1235200,1249500,1263200,1276800,1287700,1297600,1306200,1310700,1311400,1312000,1314700,1319500,1328300,1338700,1346100,1348500,1353800,1364900,1381300,1394300,1400100,1399800,1395000,1393300,1395400,1399900,1404700,1408800,1411100,1411500,1407900,1405100,1406100,1413200,1424200,1427000,1425700,1437500,1449500,1447600,1439500,1440100,1450100,1473700,1496800,1511300,1525100,1548400,1558700,1551700,1558100,1583900,1602500,1613600,1629200,1638000
33846,San Martin,CA,San Jose,Santa Clara,5801,341300,343100,344900,346600,348400,350200,352100,353900,356100,358700,360900,362600,364200,365900,367700,369600,371800,374100,376700,379500,382900,386900,390800,394300,398100,401900,406000,410400,414900,419700,424700,429900,435800,442100,448300,454100,460100,466200,472700,479400,486500,493900,501700,509700,518500,527800,536900,545300,553800,562000,570000,577900,585600,593000,600200,606900,613500,619700,625200,629600,633300,636100,638400,640400,642100,643700,645200,646500,647800,649300,650800,651800,652300,652600,652900,653400,654100,655100,656300,658600,660800,661100,660000,659300,658800,658600,658900,659500,660300,661900,664500,667700,672200,678600,687600,699200,713400,729200,746200,763700,780500,796700,812800,829100,846500,864300,881200,896500,910300,922000,932200,941200,949200,955800,961000,964700,967600,969700,971200,973000,976900,983200,991100,1000100,1010000,1020200,1029600,1037700,1044600,1049300,1050300,1048100,1045300,1041700,1035100,1025600,1015000,1003100,988500,972500,956800,941900,927000,912000,897700,883000,864700,845600,829700,815700,800500,785400,771500,758000,742100,723400,704600,685900,668900,658700,655400,654200,652100,650500,648200,649100,649900,650600,647000,640500,635800,630900,616500,600900,591300,583500,577800,570600,562500,557000,555300,555700,558400,559500,561400,564000,567100,567900,564200,560000,563500,569500,572200,575000,580800,588100,594200,597400,600700,606300,613500,619600,624800,631100,641900,656900,668800,672500,674700,680000,687300,696700,707100,716700,727800,738400,750700,764000,776200,790800,807600,817400,822000,828400,838100,848000,857000,864600,867400,864300,860700,862600,868800,875600,877500,874600,870700,871200,873100,875200,881400,891800,897900,899900,901200,903500,905300,906900,910900,918900,923300,923100,925100,932400,944400,956600,967200,983400,1006900,1029800,1048100,1063500,1079900,1101300,1118100
3893,Burbank,CA,San Jose,Santa Clara,5858,190400,191100,191700,192500,193300,194200,195200,196300,197700,199500,201300,203000,204800,206600,208600,210700,212900,215200,217600,220100,222800,225800,228800,231500,234400,237200,240000,243000,246000,249200,252600,256100,259900,264200,268500,272700,277100,281600,286200,291000,295900,301000,306400,311700,317100,322900,328500,333800,338800,343600,348000,352300,356200,360000,363600,366700,369400,372100,374600,376500,377900,378900,379600,380100,380600,381100,381900,382500,383000,383800,385100,386300,387500,388500,389600,390900,392400,394100,395800,399300,403400,405600,405600,406300,407400,409300,412100,415400,419000,422700,426300,429800,433500,438300,444300,451100,459000,467800,477100,486300,494900,503100,511200,519100,527500,536400,545700,554600,562900,570000,575900,580700,584500,587700,590700,593600,596600,599600,601900,603000,603200,603200,603300,603100,603100,603800,605100,606700,609100,612300,615400,617400,619100,621400,624000,625700,626100,624500,620600,614700,607900,600300,591000,579300,567000,555900,545100,533500,522200,511400,500800,490900,482300,474400,465200,453100,439500,426200,415100,407900,405100,404500,404700,405800,406900,409000,410400,413400,418300,421700,421400,420800,420000,418800,417100,414100,411200,407600,403300,401300,400000,397500,393800,390300,386900,384800,384000,383100,378800,374000,376100,384800,391100,396700,408200,422800,434200,442400,449800,455700,461700,467400,472600,475200,483100,496000,508100,514900,519400,523300,527000,532800,541600,552100,560700,568200,576700,585500,592200,598400,606000,613400,619400,622900,625900,630600,636500,640600,643700,650300,659300,664500,665900,666500,674700,689800,702500,710600,717900,725700,736100,742300,742200,744900,752100,759000,764100,769000,777600,788200,794700,794400,794700,804400,816100,826100,840200,857800,871000,884800,900200,918000,937700,960300,974100
39222,Kensington,CA,San Francisco,Contra Costa,5875,290300,288600,286900,285100,283300,281600,279900,278300,277000,276100,275000,273400,271900,270500,269400,268400,267600,267100,266900,267100,268000,269600,271100,272600,274500,276800,279400,282400,285800,289500,293700,298200,303800,309800,315900,322000,328700,335800,343300,351200,359400,368000,376900,386100,396100,406400,416400,425900,435400,444900,454300,463700,472900,482000,491000,500000,509400,518700,527300,535300,543100,550600,557900,564900,571600,578100,584400,590600,597300,604400,610800,616500,622200,627800,633300,638700,643800,648900,654000,658500,661400,663700,666900,671000,675300,679700,684700,690300,696400,702700,708100,712300,716400,722100,730400,741600,755200,770200,785000,796500,802000,801900,798800,795900,797200,805100,818600,835200,852600,868300,881400,891400,897500,899700,898600,894900,889700,884500,877500,866800,852700,837400,821900,808800,801900,804600,817500,836200,851900,857600,849400,831700,813800,801600,794500,789600,784900,779700,774000,766900,759100,753200,746700,736000,722900,711600,703000,697400,693300,688500,683100,677700,673700,673400,674200,673500,672900,674000,676400,678900,680500,681800,684400,687400,692400,686200,681400,692900,706200,701900,694700,692200,692400,693800,695300,697200,695700,696600,697900,696700,696800,700400,699300,697200,698900,695700,684300,673700,667500,665500,667200,668700,671100,679500,685800,685000,684700,694000,706600,718200,728700,740400,750200,758300,767800,780400,794200,803900,808300,810200,815400,818700,817800,816300,816600,815700,812500,810400,813100,817800,819800,818000,816700,816000,816400,822000,834500,847800,861700,875100,889100,903200,913200,916000,915900,915200,916100,917300,915800,913200,910700,910400,910400,914200,923300,935400,946900,960300,972600,982500,992600,1004000,1016000,1031400,1052200,1077600,1100300,1121800,1141800,1155400,1168300,1187000,1200200,1205900,1210100
41987,Brisbane,CA,San Francisco,San Mateo,6528,223100,223500,224000,224400,224900,225400,226000,226400,227200,228500,230100,231500,233100,235000,236900,239100,241300,243500,245900,248000,250300,253200,256200,258800,261700,264600,267600,270600,273600,276600,279800,282800,286100,290100,294500,298900,303700,308800,314200,319800,325500,331200,337000,342400,347900,353800,359900,365500,370900,376000,380900,385200,388900,392000,394600,396200,397200,398400,399800,400900,401800,402700,403700,404700,405800,407100,408800,410300,411900,414700,418700,423200,428200,433800,439700,446000,452300,458600,464100,473800,485800,492700,493800,495200,496000,496000,495300,494300,494100,495900,500100,505600,512800,522000,533200,545000,557300,570100,584300,599800,615700,631000,645600,657800,667500,675600,682400,687700,693600,699900,706300,712200,716400,718700,719800,719800,720400,723400,728500,734200,740000,744100,746600,748200,749100,749900,751000,751500,752400,753700,753600,751600,749500,746400,742500,739100,735400,730800,724700,716500,707900,700300,692800,685700,679600,672100,662200,651400,640000,628200,616300,604100,592900,582800,571000,557700,544700,531200,520300,516900,520100,526300,532800,537200,539200,540300,540000,536600,529800,532900,542100,542700,531500,518700,509500,508100,507300,503700,503200,507300,509100,503200,493100,486100,486200,488000,489500,491700,495300,496000,497100,501000,506700,513300,520700,527300,533100,540700,548000,551700,554800,561300,572900,585200,600900,617900,631600,641700,653900,666900,677200,678600,678400,685100,690300,690800,690800,690000,692500,699000,704000,708200,712800,716300,721000,727600,734400,742800,759400,780400,797300,809900,818000,815900,812400,816000,821300,829600,839600,846300,846600,846500,849000,855400,860300,862200,862100,863000,864900,865300,863700,866200,871000,876500,879000,883400,893000,907600,924200,946100,965000,971900,972700,976300,978200
16583,Portola Valley,CA,San Francisco,San Mateo,6865,968700,974200,979900,985900,992000,998400,1005600,1012800,1021400,1031200,1040500,1049100,1058200,1067700,1077500,1087700,1098100,1108800,1120100,1131400,1143900,1157500,1170500,1182700,1195700,1209000,1223000,1237600,1252800,1268700,1285900,1303800,1323700,1345200,1367100,1389400,1413700,1439500,1467200,1496900,1528100,1560800,1595600,1631600,1669400,1708400,1747100,1784800,1822800,1859900,1896300,1931700,1965300,1996900,2027200,2055000,2080100,2102400,2122100,2139000,2153900,2166700,2178400,2189000,2198500,2207500,2217000,2225800,2232600,2238700,2245100,2251800,2258300,2264800,2272400,2280900,2289800,2299600,2309900,2325700,2342600,2349800,2344500,2334800,2322400,2310600,2302100,2298300,2299800,2306400,2316500,2329100,2347300,2373300,2405600,2440900,2476400,2510000,2543000,2574800,2601700,2621200,2634000,2642400,2649600,2656000,2658800,2656200,2649600,2638400,2621000,2596800,2569200,2541100,2512500,2481600,2450600,2425200,2408400,2397100,2388300,2380000,2372200,2365800,2362600,2364200,2370400,2379700,2392100,2408400,2426200,2440600,2451200,2459000,2464300,2466100,2464600,2458300,2445400,2423800,2396200,2369800,2347000,2326900,2312800,2308200,2310600,2308100,2297000,2284600,2277000,2271400,2268700,2268400,2263100,2247200,2224500,2201400,2181100,2166100,2158200,2157200,2161800,2171200,2186600,2204800,2212300,2218000,2231100,2252300,2257200,2260200,2273900,2289300,2293600,2304200,2319400,2315800,2301300,2305500,2327400,2339700,2350000,2366600,2377900,2382600,2397600,2422300,2440100,2445600,2457300,2478900,2497300,2534600,2620100,2720100,2807200,2897300,2973500,3011600,3039200,3086200,3162900,3230900,3295100,3335800,3347400,3335200,3340100,3347800,3380100,3425300,3455400,3471700,3480400,3492100,3509000,3528300,3529500,3527600,3517600,3503000,3489700,3481100,3477100,3487700,3528900,3567000,3592800,3636800,3704100,3785500,3875600,3937700,3931500,3892600,3858700,3883300,3924000,3946500,3944000,3949400,3945000,3918300,3879000,3862000,3876200,3914500,3953400,3981600,4000900,4017700,4013100,3976200,3927400,3909700,3924500,3951600,3995200,4062100,4146600,4210200,4247000,4295200,4348800
17174,Broadmoor Village,CA,San Francisco,San Mateo,7131,218000,218700,219400,220000,220600,221200,221900,222600,223600,224900,226300,227400,228500,229700,231000,232300,233500,234800,236200,237500,239300,241400,243700,245700,248100,250500,253100,255900,258800,261800,265100,268600,272500,277000,281700,286300,291300,296500,301700,307100,312500,317800,323300,328600,334200,340000,345700,351000,356200,361100,365700,370000,373800,377300,380600,383400,386000,388800,391600,394200,396700,399100,401400,403600,405700,407800,410100,412400,414800,417700,421100,424700,428500,432300,436200,439900,443400,447000,450300,455000,459800,462100,462100,462400,463200,464900,467800,472300,478600,486300,495500,505600,516800,529200,541800,553800,564900,574500,583000,590600,597500,604100,610700,616800,623000,629500,636600,644600,654000,664200,674600,684400,692800,699800,705500,709300,711400,712500,712400,710400,707000,703000,699400,696500,694200,692500,691500,691000,691900,694400,698000,701800,706100,709800,711600,711000,708200,703600,697300,688800,678600,668400,658500,648600,638700,628300,617100,605600,595200,586000,577600,569100,560400,552100,543000,532700,521800,510700,500600,494000,490700,489300,489200,489800,490900,492600,493100,492600,490800,491100,493700,497200,498000,495000,488400,482900,481500,480900,477700,474300,473500,472900,473100,475300,476600,474700,472800,472200,469100,463500,462100,464500,466500,468800,473100,475500,478900,487400,497900,506800,514700,521600,531500,544900,558500,569300,573600,571600,572200,576100,580300,583000,587900,596700,604800,608000,613100,621800,632000,641700,647100,651300,659000,668200,674900,681600,689800,699200,709500,720600,731600,744400,758200,767400,771200,771900,770200,771800,775300,777800,780400,785600,791700,799200,806100,812400,820000,833900,845900,853300,859800,869500,876300,881100,884100,888400,895100,903300,913800,926200,942500,957200,967100,975800,982200
28730,Guerneville,CA,Santa Rosa,Sonoma,7251,129300,128900,128400,127900,127400,127000,126700,126400,126200,126300,126300,126300,126300,126400,126500,126700,126900,127300,127800,128300,129000,129900,130800,131600,132400,133200,134000,134900,135800,136700,137700,138800,139900,141200,142500,143700,144900,146100,147300,148600,150000,151400,153000,154700,156600,158600,160700,162700,164700,166800,168900,171000,173200,175400,177700,180000,182400,184900,187400,189800,192100,194300,196500,198800,201200,203700,206400,209300,212300,215500,218900,222400,225900,229500,233000,236700,240500,244500,248600,253900,260300,265800,270200,274800,279500,284100,288600,293100,297300,301300,304900,307700,309800,311800,313700,315100,316300,317600,319400,322100,325600,330100,335300,340700,346300,352100,357800,363600,369500,375000,380100,384200,386800,387500,386600,384600,382200,380700,380400,381300,382700,383500,383500,383200,381900,379600,376800,373600,370500,367900,365600,363400,360900,357700,354100,351000,347600,344100,340300,336300,331700,326800,321000,314300,308000,303200,300900,300100,298300,295600,293400,291900,291000,290700,290000,288600,286400,283800,280000,275300,271400,270900,273600,278300,283300,287600,290300,290400,289300,287800,285900,282500,278800,271700,262300,253900,246400,237900,232000,228400,225400,223800,222900,219800,217800,220100,222900,222700,221000,219300,217300,217100,218100,217700,215600,216400,220600,224500,227100,229600,233100,236800,239600,242100,246000,251000,257200,264400,269800,273800,277600,280000,281000,284000,289700,295000,299700,305600,312100,318000,322100,323600,323600,323100,323800,325100,326100,326700,327500,329300,332400,334800,335800,337400,341500,347400,351900,355900,361300,366700,369500,371100,374300,379300,381300,381100,383800,390400,398100,405200,409900,413500,419100,424500,427500,429000,431900,436100,439100,441200,445500,449900,454800,461200,465200
114956,Emerald Lake Hills,CA,San Francisco,San Mateo,7360,526000,526600,527400,528400,529700,531400,533500,535900,539000,543000,547400,551800,556700,562000,567500,573400,579400,585400,591700,597700,604200,611100,618000,624400,631000,637600,644200,650900,657700,664600,671700,679000,686800,695400,704400,713500,723400,733800,744800,756600,768800,781500,795000,808600,822900,838000,853500,868600,883800,898800,913500,927600,941000,953400,965000,975000,983800,991900,998900,1004300,1008400,1011400,1013400,1014600,1015100,1015100,1014800,1013800,1012400,1011600,1011500,1011300,1011000,1010800,1011100,1011700,1012500,1013500,1014100,1017600,1021100,1019700,1013100,1005400,995400,984600,975600,970400,969600,973000,979600,988300,1000300,1016600,1037700,1063100,1092100,1122200,1151300,1177500,1199600,1218000,1233900,1247300,1259300,1271000,1282000,1292300,1303300,1314900,1325000,1331300,1333800,1334300,1334900,1335100,1334600,1333600,1331500,1326500,1320400,1317100,1318300,1323500,1331400,1341300,1351600,1360100,1366400,1372500,1377900,1380100,1379600,1378700,1376300,1370200,1361900,1354100,1347400,1340700,1333500,1327700,1322500,1314600,1305200,1297600,1290200,1279000,1265000,1252000,1240800,1229900,1218400,1207700,1195300,1177500,1157000,1139000,1124400,1112700,1103600,1097100,1094300,1095800,1100200,1105900,1106400,1111900,1126400,1135300,1136000,1145900,1165800,1173700,1162300,1145900,1137500,1127000,1122100,1131400,1139600,1140300,1139800,1135700,1126200,1125000,1140200,1166500,1185700,1190400,1190300,1189500,1189800,1196800,1211100,1227700,1245800,1267700,1283000,1283200,1282800,1299000,1328700,1357400,1390800,1426600,1463400,1491200,1507200,1516200,1532800,1548600,1560100,1571600,1578700,1579800,1577100,1572500,1569300,1573300,1581600,1591700,1598500,1607400,1619200,1639400,1668300,1689400,1705800,1733500,1764000,1788600,1817100,1843700,1867300,1886000,1890100,1893900,1901400,1905100,1906200,1919600,1929700,1935800,1942500,1945300,1931600,1915500,1903100,1893000,1883500,1884800,1897800,1910900,1918400,1925500,1928200,1932900,1958500,2011900,2081600,2142400,2190500,2234100,2258800
